alternative_routes_used,crossings,simulation_step,simulation_time,vehicles,waitings
0.0,0.0,1.0,33.9,0.0,0.0
10.0,0.0,2.0,94.6,0.0,1.0
31.0,0.0,3.0,216.4,0.0,4.0
58.0,37.0,4.0,458.1,37.0,10.0
111.0,77.0,5.0,1000.9,77.0,23.0
180.0,127.0,6.0,2048.7999999999997,127.0,50.0
282.40000000000003,196.0,7.0,3895.6,196.0,88.0
395.4,284.0,8.0,7102.2,255.0,142.0
743.6999999999999,381.4,9.0,12196.5,327.0,221.6
1157.5,462.3,10.0,19765.3,368.3,338.2
1456.0,582.6,11.0,28694.9,432.8,467.8
1754.0,697.6999999999999,12.0,36852.4,486.8,622.6999999999999
2253.6,845.5,13.0,45724.6,554.8000000000001,798.9
3211.4,938.1,14.0,55692.5,584.0,1004.0
4197.900000000001,1045.1000000000001,15.0,66074.2,597.5,1232.6000000000001
4991.7,1150.6000000000001,16.0,76163.40000000001,603.9,1492.7
5643.2,1270.2,17.0,85755.7,608.5,1776.6
6420.5,1348.6000000000001,18.0,94217.0,611.3000000000001,2089.1
7021.1,1452.8,19.0,102200.3,615.8000000000001,2420.4
7769.1,1547.5,20.0,109149.8,620.4,2777.4
8121.3,1651.0,21.0,115582.6,622.6999999999999,3156.6
8675.5,1724.3,22.0,122101.5,625.8000000000001,3555.0
10521.800000000001,1813.9,23.0,129479.0,626.6,3974.3
11163.6,1893.3,24.0,136795.5,627.5,4419.599999999999
12667.3,1985.6,25.0,145021.80000000002,629.8000000000001,4881.7
13666.1,2053.6,26.0,152765.4,631.6,5358.2
14270.8,2144.0,27.0,159237.5,632.1,5846.7
14773.0,2221.4,28.0,165981.69999999998,633.1,6352.0
15494.0,2300.7000000000003,29.0,172378.4,633.8000000000001,6869.4
16321.1,2364.6,30.0,177923.30000000002,633.9,7403.7
16778.5,2445.7000000000003,31.0,183389.5,634.0,7953.1
17685.8,2517.7000000000003,32.0,188988.80000000002,634.1999999999999,8519.6
18223.2,2595.1,33.0,194768.5,634.6,9098.5
18605.100000000002,2657.7999999999997,34.0,199231.6,634.9,9695.4
19014.600000000002,2729.2000000000003,35.0,203190.2,635.4,10303.6
19293.3,2792.0,36.0,206334.9,635.4,10922.6
19586.2,2857.7999999999997,37.0,209401.0,635.5,11552.5
19769.2,2903.4,38.0,211781.6,635.6999999999999,12192.0
20023.0,2953.0,39.0,213912.4,635.6999999999999,12840.8
20230.0,3000.4,40.0,215491.6,635.8000000000001,13497.5
20365.0,3046.1,41.0,216534.5,635.8000000000001,14161.9
20428.5,3083.4,42.0,217210.1,635.8000000000001,14831.9
20500.8,3114.0,43.0,217771.5,636.0,15505.9
20528.100000000002,3145.3,44.0,218164.4,636.0,16183.4
20567.3,3169.1,45.0,218584.6,636.0,16863.600000000002
20595.7,3191.3,46.0,218987.0,636.0,17546.5
20618.7,3212.7,47.0,219272.3,636.0,18231.600000000002
20633.899999999998,3236.0,48.0,219474.0,636.0,18918.8
20645.399999999998,3254.2,49.0,219590.8,636.0,19607.7
20653.3,3271.1,50.0,219682.7,636.0,20297.899999999998
20659.600000000002,3284.3,51.0,219756.6,636.0,20989.0
20664.5,3301.6,52.0,219818.7,636.0,21680.8
20668.7,3313.5,53.0,219878.6,636.1,22373.100000000002
20671.399999999998,3324.8,54.0,219921.4,636.1,23065.7
20673.0,3331.5,55.0,219946.3,636.1,23759.0
20674.0,3342.6,56.0,219968.9,636.1,24452.5
20675.0,3350.7,57.0,219986.5,636.1,25146.3
20675.7,3356.9,58.0,219998.9,636.1,25840.3
20676.7,3361.7,59.0,220009.0,636.1,26534.4
20677.100000000002,3367.3,60.0,220017.9,636.1,27228.6
20677.7,3370.5,61.0,220026.9,636.1,27922.8
20678.0,3374.1,62.0,220035.9,636.1,28617.1
20678.399999999998,3376.5,63.0,220042.7,636.1,29311.6
20678.5,3379.2,64.0,220049.2,636.1,30006.2
20678.8,3381.2,65.0,220055.0,636.1999999999999,30700.9
20678.899999999998,3383.1,66.0,220059.9,636.1999999999999,31395.6
20679.3,3384.9,67.0,220064.7,636.1999999999999,32090.3
20679.399999999998,3386.1,68.0,220068.4,636.1999999999999,32785.0
20679.5,3387.7,69.0,220071.7,636.1999999999999,33479.700000000004
20679.600000000002,3389.7,70.0,220075.1,636.3000000000001,34174.4
20679.600000000002,3391.3,71.0,220077.9,636.4,34869.1
20679.600000000002,3392.0,72.0,220080.8,636.4,35564.1
20679.600000000002,3393.0,73.0,220083.6,636.4,36259.299999999996
20679.600000000002,3393.7,74.0,220086.2,636.4,36954.5
20679.7,3394.5,75.0,220089.1,636.4,37649.700000000004
20679.8,3395.5,76.0,220092.3,636.5,38344.9
20679.899999999998,3396.6,77.0,220094.9,636.5,39040.1
20680.0,3397.4,78.0,220097.8,636.6,39735.299999999996
20680.0,3398.0,79.0,220100.2,636.6999999999999,40430.5
20680.0,3398.3,80.0,220103.2,636.6999999999999,41125.700000000004
20680.0,3399.0,81.0,220105.0,636.6999999999999,41821.0
20680.0,3400.2,82.0,220106.9,636.9,42516.299999999996
20680.0,3400.9,83.0,220108.7,636.9,43211.6
20680.100000000002,3401.4,84.0,220110.7,637.0,43906.9
20680.100000000002,3402.5,85.0,220113.0,637.0,44602.200000000004
20680.2,3403.5,86.0,220115.0,637.0,45297.5
20680.2,3403.9,87.0,220116.8,637.1,45992.799999999996
20680.2,3404.5,88.0,220118.7,637.1,46688.1
20680.2,3405.0,89.0,220120.3,637.1,47383.4
20680.2,3406.9,90.0,220122.0,637.6,48078.7
20680.3,3407.3,91.0,220124.1,637.6,48774.0
20680.3,3408.7,92.0,220126.0,637.9,49469.3
20680.3,3409.3,93.0,220127.9,637.9,50164.6
20680.3,3410.7,94.0,220129.8,637.9,50859.9
20680.399999999998,3411.1,95.0,220131.6,637.9,51555.2
20680.5,3411.6,96.0,220134.1,637.9,52250.6
20680.600000000002,3412.2,97.0,220136.6,637.9,52946.1
20680.7,3413.7,98.0,220138.8,637.9,53641.7
20681.100000000002,3414.5,99.0,220141.2,638.1,54337.4
20681.399999999998,3415.3,100.0,220143.4,638.1999999999999,55033.2
